Unnamed: 0;id;id_src;id_passage;date;text;author;toptopic
2153;2153;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2154;2154;CRSANR5L15S2019O1N178;721134;2019-03-14;Un peu d’histoire : le texte originel du projet de loi prévoyait une évaluation tous les soixante-dix ans.;M. Roland Lescure;-
2155;2155;CRSANR5L15S2019O1N178;721134;2019-03-14;À l’issue de la première lecture, le texte prévoyait une révision tous les trente-cinq ans.;M. Roland Lescure;-
2156;2156;CRSANR5L15S2019O1N178;721134;2019-03-14;Le Sénat a réduit cette durée à dix ans et la commission spéciale, en partie à mon initiative, l’a ramenée à vingt, ce qui nous a semblé un bon compromis entre dix et trente-cinq.Il s’agit en effet de concilier la nécessité de s’assurer aussi souvent que possible que le cahier des charges est respecté, comme vous l’avez souligné, monsieur Peu et madame de La Raudière, et celle de donner suffisamment de visibilité aux investisseurs s’agissant d’investissements aussi lourds que ceux exigés par ce type d’infrastructures.Si on enlève dix ans à chaque lecture, il est temps d’arrêter les lectures, sinon il faudra bientôt évaluer le cahier des charges tous les ans !;M. Roland Lescure;z24
2157;2157;CRSANR5L15S2019O1N178;721134;2019-03-14;Cependant, au vu des arguments avancés par les deux orateurs, je suis prêt à donner un avis favorable sur ces deux amendements.;M. Roland Lescure;-
2158;2158;CRSANR5L15S2019O1N178;331481;2019-03-14;Je partage totalement l’avis du rapporteur général : il vaut mieux qu’il n’y ait pas une troisième lecture si on ne veut pas aboutir à une révision annuelle du cahier des charges !;M. Bruno Le Maire;z24
2159;2159;CRSANR5L15S2019O1N178;331481;2019-03-14;Il est vrai qu’il s’agit d’un élément de sécurisation important de cette opération pour nos compatriotes.Alors que l’évaluation était au départ prévue au bout de trente-cinq ans, nous avions transigé et accepté vingt ans mais les arguments très justes de Laure de La Raudière, ainsi que ceux de M. Peu sur la nécessité d’une révision plus régulière nous conduisent à donner un avis favorable.;M. Bruno Le Maire;-
2161;2161;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Zivka Park, pour soutenir l’amendement no 1134.;M. le président;-
2162;2162;CRSANR5L15S2019O1N178;720944;2019-03-14;Cet amendement vise  à préciser que les prescriptions environnementales – on revient toujours au même sujet – propres à chacun des aéroports concédés à Aéroports de Paris en Île-de-France doivent être établies par arrêté ministériel afin d’en permettre le contrôle.;Mme Zivka Park;z93
2163;2163;CRSANR5L15S2019O1N178;720944;2019-03-14;En outre, il tend à indiquer que la mise en œuvre des mesures visant à réduire les nuisances pour l’environnement et la santé ne sauraient donner lieu à aucune compensation aux concessionnaires des aéroports.;Mme Zivka Park;-
2164;2164;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2165;2165;CRSANR5L15S2019O1N178;721134;2019-03-14;Je vous remercie, madame Park, pour votre abnégation et pour votre engagement en la matière, mais votre amendement est satisfait.;M. Roland Lescure;-
2166;2166;CRSANR5L15S2019O1N178;721134;2019-03-14;Qu’il soit privé ou public, le concessionnaire d’ADP devra se soumettre à la réglementation en vigueur, et il n’est  en aucun cas possible qu’il puisse demander une compensation en raison d’un changement de réglementation.;M. Roland Lescure;z93
2167;2167;CRSANR5L15S2019O1N178;267585;2019-03-14;Maintenez-vous votre amendement, madame Park ?;M. le président;-
2168;2168;CRSANR5L15S2019O1N178;720944;2019-03-14;C’est le dernier que je présente et je le retire donc, mais je tiens à remercier le ministre et les rapporteurs pour les avancées qui ont été obtenues, notamment s’agissant de Roissy.Bien évidemment, le combat ne s’arrête pas là.;Mme Zivka Park;-
2169;2169;CRSANR5L15S2019O1N178;720944;2019-03-14;Nous souhaitons ardemment que le comité consultatif pour l’environnement soit installé et que l’ensemble des questions environnementales, dont celle des nuisances sonores, qui deviennent vraiment problématiques, soit mises en avant.Je vous remercie encore.;Mme Zivka Park;z88
2170;2170;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à M. Stéphane Peu, pour soutenir l’amendement no 360.;M. le président;-
2171;2171;CRSANR5L15S2019O1N178;721270;2019-03-14;J’avais presque envie de dire simplement qu’il est défendu tant je suis ému qu’un deuxième amendement que je présente ait été adopté !;M. Stéphane Peu;-
2172;2172;CRSANR5L15S2019O1N178;721270;2019-03-14;En effet, comme je l’avais dit au commencement de la discussion !;M. Stéphane Peu;-
2173;2173;CRSANR5L15S2019O1N178;721270;2019-03-14;Maintenant, je me fixe une ambition plus importante en visant de le quadrupler !Ainsi, je vous propose un amendement qui, en cas de non-respect du cahier des charges, vise à faire passer le niveau de sanction de 2 % à 5 % du chiffre d’affaires hors taxes.;M. Stéphane Peu;z55
2174;2174;CRSANR5L15S2019O1N178;721270;2019-03-14;Nous nous donnerons ainsi les moyens de contrôler et, si cela est nécessaire, de dissuader.;M. Stéphane Peu;-
2175;2175;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2176;2176;CRSANR5L15S2019O1N178;721134;2019-03-14;Avis défavorable.Vous venez de doubler votre score mais une sanction de 2 % multiplie les amendes du droit commun par vingt, ce qui nous semble déjà suffisamment dissuasif.;M. Roland Lescure;z29
2177;2177;CRSANR5L15S2019O1N178;721134;2019-03-14;Sur la base des chiffres d’affaires actuels, cela pourrait représenter plus de 75 millions.;M. Roland Lescure;z15
2179;2179;CRSANR5L15S2019O1N178;267585;2019-03-14;Je suis saisi de plusieurs amendements identiques, nos 10, 135, 148 et 1185, visant à supprimer cet article.La parole est à Mme Marie-Noëlle Battistel, pour soutenir l’amendement no 10.;M. le président;-
2180;2180;CRSANR5L15S2019O1N178;342415;2019-03-14;Nous n’allons pas recommencer notre débat.;Mme Marie-Noëlle Battistel;-
2181;2181;CRSANR5L15S2019O1N178;342415;2019-03-14;Cet amendement est cohérent avec ceux qui précèdent : comme nous sommes très opposés à la privatisation d’ADP, nous proposons également la suppression de cet article.;Mme Marie-Noëlle Battistel;z93
2182;2182;CRSANR5L15S2019O1N178;267585;2019-03-14;L’amendement no 135 est défendu par M. Vincent Descoeur.L’amendement no 148 est défendu par Mme Emmanuelle Ménard.L’amendement no 1185 est défendu par M. Michel Castellani.Quel est l’avis de la commission ?;M. le président;-
2183;2183;CRSANR5L15S2019O1N178;721852;2019-03-14;Je comprends la cohérence qui est la vôtre, madame Battistel mais, sur le fond, l’article 46 renforce encore davantage les pouvoirs régulateurs de l’État.;Mme Marie Lebec;-
2184;2184;CRSANR5L15S2019O1N178;721852;2019-03-14;La maîtrise foncière devant revenir à ce dernier dans soixante-dix ans, il est normal qu’il puisse donner son accord en cas de vente du foncier.Au demeurant, ADP devra reverser 70 % de la plus-value réalisée lors d’une éventuelle cession de terrain – à laquelle l’État peut d’ailleurs s’opposer.;Mme Marie Lebec;z30
2185;2185;CRSANR5L15S2019O1N178;721852;2019-03-14;Avis défavorable à l’ensemble de ces amendements de suppression.;Mme Marie Lebec;-
2187;2187;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à M. Stéphane Peu, pour soutenir l’amendement no 361.;M. le président;-
2188;2188;CRSANR5L15S2019O1N178;721270;2019-03-14;Il s’agit d’un leitmotiv des amendements de notre groupe : il convient de prendre en compte les salariés et leur avis dans le fonctionnement de l’entreprise.;M. Stéphane Peu;z64
2189;2189;CRSANR5L15S2019O1N178;721270;2019-03-14;En l’occurrence, nous proposons que l’avis conforme du comité d’entreprise soit nécessaire pour tout projet de cession, d’apport ou de création prévu à l’article.L’expertise des salariés sur le fonctionnement de l’entreprise vaut d’être prise en compte et considérée.;M. Stéphane Peu;z64
2190;2190;CRSANR5L15S2019O1N178;721270;2019-03-14;Leur association à des choix stratégiques pour l’avenir de leur entreprise constitue également une avancée de la démocratie sociale.;M. Stéphane Peu;-
2191;2191;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2192;2192;CRSANR5L15S2019O1N178;721852;2019-03-14;Avis défavorable.Sans nier l’importance du comité d’entreprise, il semble assez logique que l’État, seul, donne ou non son accord puisque c’est à lui que reviendront le foncier et les infrastructures au bout de soixante-dix ans.;Mme Marie Lebec;z64
2194;2194;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à M. Stéphane Peu, pour soutenir l’amendement no 362.;M. le président;-
2195;2195;CRSANR5L15S2019O1N178;721270;2019-03-14;Nous faisons preuve d’une certaine continuité s’agissant du droit des salariés au sein de l’entreprise mais, aussi, de l’intérêt des collectivités locales directement concernées par l’activité des aéroports.Nous avons parlé tout à l’heure des départements, des établissements de coopération intercommunale, de la région Île-de-France.;M. Stéphane Peu;z67
2196;2196;CRSANR5L15S2019O1N178;721270;2019-03-14;Les enjeux fonciers étant considérables, nous proposons que les collectivités franciliennes puissent jouir d’un droit prioritaire d’acquisition du foncier de manière à ce qu’elles défendent ainsi les projets d’aménagement d’intérêt général et public mais, aussi à nous prémunir contre toute velléité de privatisation définitive.;M. Stéphane Peu;z30
2197;2197;CRSANR5L15S2019O1N178;721270;2019-03-14;Un droit de priorité ne nous paraît pas extravagant – il peut être ou non utilisé.;M. Stéphane Peu;-
2198;2198;CRSANR5L15S2019O1N178;721270;2019-03-14;En tout cas, les collectivités les plus directement concernées par l’activité des aéroports ont prioritairement leur mot à dire sur l’évolution du foncier.;M. Stéphane Peu;-
2199;2199;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2200;2200;CRSANR5L15S2019O1N178;721852;2019-03-14;Les collectivités qui le souhaitent pourront se porter acquéreur par la voie classique, et un tel droit de préemption ne me semble pas légitime, les biens devant revenir à l’État.;Mme Marie Lebec;z30
2202;2202;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Marie-Noëlle Battistel, pour soutenir l’amendement no 11 visant à supprimer cet article.;M. le président;-
2203;2203;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2204;2204;CRSANR5L15S2019O1N178;721852;2019-03-14;Très rapidement, puisque le débat a déjà largement eu lieu.;Mme Marie Lebec;-
2205;2205;CRSANR5L15S2019O1N178;721852;2019-03-14;Je rappelle que le système de double caisse fonctionne relativement bien.;Mme Marie Lebec;z68
2206;2206;CRSANR5L15S2019O1N178;721852;2019-03-14;Il relève d’ailleurs presque plus de la caisse aménagée puisque des activités du périmètre non régulé – les parkings – sont associées au fonctionnement de la caisse.;Mme Marie Lebec;z86
2207;2207;CRSANR5L15S2019O1N178;721852;2019-03-14;"Il n’y a pas de corrélation entre système de caisse et tarifs des redevances : les redevances sont plus élevées à Heathrow, qui fonctionne pourtant avec une caisse unique ; elles sont plus faibles à Amsterdam alors que l’aéroport a un modèle de caisse double.";Mme Marie Lebec;z93
2208;2208;CRSANR5L15S2019O1N178;721852;2019-03-14;Pour le gestionnaire de l’aéroport, ce mécanisme constitue une incitation à investir dans les infrastructures aéroportuaires.Je souhaite réfuter un argument entendu pendant tout l’après-midi selon quoi la privatisation renforcerait un monopole naturel.;Mme Marie Lebec;z93
2209;2209;CRSANR5L15S2019O1N178;721852;2019-03-14;La concurrence est très forte entre les différents aéroports européens, nous l’avons rappelé.;Mme Marie Lebec;z93
2210;2210;CRSANR5L15S2019O1N178;721852;2019-03-14;Lors d’échanges avec certains collègues pour préparer la discussion du texte, Olga Givernet, par exemple, m’a confié qu’elle se rendait à l’aéroport de Genève, plus proche de chez elle.;Mme Marie Lebec;z65
2211;2211;CRSANR5L15S2019O1N178;721852;2019-03-14;Mon beau-frère, quant à lui, habite à Charleville-Mézières et préfère se rendre à l’aéroport de Bruxelles plutôt qu’à Paris parce que les redevances aéroportuaires y sont moins chères, donc le prix des billets aussi.;Mme Marie Lebec;z93
2212;2212;CRSANR5L15S2019O1N178;721852;2019-03-14;Aéroports de Paris n’a aucun intérêt à augmenter sans fin les redevances puisque la concurrence existe, notamment pour les frontaliers.;Mme Marie Lebec;z93
2214;2214;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Caroline Fiat, pour soutenir l’amendement no 706.;M. le président;-
2215;2215;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2216;2216;CRSANR5L15S2019O1N178;721852;2019-03-14;Avis défavorable, pour les mêmes raisons.;Mme Marie Lebec;-
2217;2217;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Caroline Fiat.;M. le président;-
2218;2218;CRSANR5L15S2019O1N178;720286;2019-03-14;Je ne comprends pas ces avis défavorables.;Mme Caroline Fiat;-
2219;2219;CRSANR5L15S2019O1N178;720286;2019-03-14;Nous parlons de la double caisse, pas du fait que j’habite à Nancy et que, tout compte fait, je vais à Roissy-Charles-de-Gaulle !;Mme Caroline Fiat;z93
2220;2220;CRSANR5L15S2019O1N178;720286;2019-03-14;La double caisse est très intéressante pour le futur investisseur car, selon la loi, les recettes des aéroports doivent couvrir exactement le coût du capital.;Mme Caroline Fiat;z86
2221;2221;CRSANR5L15S2019O1N178;720286;2019-03-14;Or, avec ce système, les recettes marchandes ne seront pas prises en compte pour couvrir ces frais.;Mme Caroline Fiat;-
2222;2222;CRSANR5L15S2019O1N178;720286;2019-03-14;En cas de besoin, l’exploitant pourra donc augmenter les redevances aéroportuaires, même si les recettes commerciales auraient permis de combler ces frais.;Mme Caroline Fiat;-
2223;2223;CRSANR5L15S2019O1N178;720286;2019-03-14;Cela s’oppose parfaitement à vos propos, madame la rapporteure.;Mme Caroline Fiat;-
2224;2224;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme la rapporteure.;M. le président;-
2225;2225;CRSANR5L15S2019O1N178;721852;2019-03-14;Je reviens sur le fonctionnement du système.Un gestionnaire d’aéroport peut choisir la caisse unique, la double caisse ou la caisse aménagée.;Mme Marie Lebec;z86
2226;2226;CRSANR5L15S2019O1N178;721852;2019-03-14;Ce dernier modèle est le nôtre, donc, où les recettes des parkings permettent de compenser la rentabilité un peu plus faible de la caisse régulée et donc d’adoucir les redevances.Il s’agit de choisir le modèle économique que nous voulons.;Mme Marie Lebec;z38
2227;2227;CRSANR5L15S2019O1N178;721852;2019-03-14;En France, la situation est relativement équilibrée et surtout, il n’y a pas de corrélation avec le montant des redevances, lesquelles sont homologuées par l’ASI, l’autorité de supervision indépendante des redevances, qui donnera un avis conforme sur leur montant.;Mme Marie Lebec;z86
2228;2228;CRSANR5L15S2019O1N178;721852;2019-03-14;Elles ne devraient donc pas augmenter très fortement – elles doivent être en effet corrélées à l’amortissement des investissements réalisés.;Mme Marie Lebec;-
2229;2229;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Caroline Fiat.;M. le président;-
2230;2230;CRSANR5L15S2019O1N178;720286;2019-03-14;Elles ne devraient pas augmenter très fortement ?;Mme Caroline Fiat;-
2231;2231;CRSANR5L15S2019O1N178;720286;2019-03-14;Cela ne constitue pas pour moi une garantie – d’où l’intérêt de cet amendement.;Mme Caroline Fiat;-
2232;2232;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à M. Éric Woerth, pour soutenir l’amendement no 619.;M. le président;-
2233;2233;CRSANR5L15S2019O1N178;2960;2019-03-14;Un mot sur ce système de caisse unique ou de double caisse.S’il n’y a pas d’avion, il n’y a pas d’activité commerciale.;M. Éric Woerth;z86
2234;2234;CRSANR5L15S2019O1N178;2960;2019-03-14;La séparation des caisses peut soulever un problème de cohérence intellectuelle.;M. Éric Woerth;-
2235;2235;CRSANR5L15S2019O1N178;2960;2019-03-14;On peut certes comprendre que ce système est vertueux, que les choses sont bien séparées, que la redevance aéroportuaire finance uniquement ce qui relève de l’aéroportuaire, les recettes commerciales n’étant pas intégrées.Tout cela n’en reste pas moins extrêmement rigide et ne relève pas de l’immuabilité du dogme.;M. Éric Woerth;z57
2236;2236;CRSANR5L15S2019O1N178;2960;2019-03-14;D’ailleurs, la vérité n’étant pas absolue en la matière, certains aéroports très importants ont décidé de mettre en place un système de caisse unique et d’autres un système de caisses séparées.Nous proposons de faire confiance au Gouvernement en lui laissant le soin d’assouplir, en fonction des besoins, les conditions permettant de recourir à la caisse commerciale pour financer des investissements aéroportuaires.;M. Éric Woerth;z86
2237;2237;CRSANR5L15S2019O1N178;2960;2019-03-14;Sans retenir la solution excessivement rigide votée au Sénat, qui prévoyait que les activités commerciales pourraient financer les charges au maximum à hauteur de 20 %, nous préférons laisser le Gouvernement libre d’ajuster par décret le degré d’aménagement de la double caisse.L’amendement prévoit donc que les recettes commerciales ne soient exclues du calcul qu’en tout ou partie pour le tarif des redevances.;M. Éric Woerth;z57
2238;2238;CRSANR5L15S2019O1N178;2960;2019-03-14;Cela me semble aller dans l’air du temps et correspondre exactement à la réalité d’un aéroport : il n’y a pas de raison particulière de considérer que les commerces ne sont pas partie intégrante de l’investissement aéroportuaire.;M. Éric Woerth;z93
2239;2239;CRSANR5L15S2019O1N178;2960;2019-03-14;Sans avions et sans voyageurs, il n’y aurait évidemment pas de consommateurs.;M. Éric Woerth;-
2241;2241;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2242;2242;CRSANR5L15S2019O1N178;721852;2019-03-14;Je comprends la logique de votre amendement, mais l’expression « en tout ou partie » me semble manquer de précision et pourrait être contestée.;Mme Marie Lebec;-
2243;2243;CRSANR5L15S2019O1N178;721852;2019-03-14;En outre, une telle disposition serait source d’insécurité juridique et d’imprévisibilité pour les acteurs.;Mme Marie Lebec;-
2244;2244;CRSANR5L15S2019O1N178;2960;2019-03-14;Je prends note des propos de la rapporteure, et je constate l’enthousiasme du ministre.;M. Éric Woerth;-
2245;2245;CRSANR5L15S2019O1N178;2960;2019-03-14;Si l’idée est bonne, rien ne vous empêche de proposer par sous-amendement une rédaction plus précise.;M. Éric Woerth;-
2246;2246;CRSANR5L15S2019O1N178;2960;2019-03-14;D’ailleurs, si notre amendement emploie des termes généraux, c’est bien pour laisser au pouvoir réglementaire la possibilité, lorsqu’il le jugerait utile, d’assouplir le système très rigide de la double caisse.;M. Éric Woerth;-
2247;2247;CRSANR5L15S2019O1N178;719138;2019-03-14;Puisque la majorité a fait le choix de la privatisation d’ADP, nous proposons de renforcer au maximum les prérogatives de l’État afin de protéger ce qui nous semble constituer l’intérêt général.L’article 48 modifie le cadre des contrats de régulation économique, documents essentiels car ils fixent pour cinq ans les conditions d’évolution des tarifs de redevance aéroportuaire.;M. Michel Castellani;z93
2248;2248;CRSANR5L15S2019O1N178;719138;2019-03-14;L’article a été renforcé lors de son examen par le Sénat, ce dont nous nous félicitons, même si cela ne nous satisfait qu’en partie.Notre groupe entend consolider l’exécution de ces CRE.;M. Michel Castellani;-
2249;2249;CRSANR5L15S2019O1N178;719138;2019-03-14;Nous proposerons des améliorations qui ont déjà fait l’objet d’amendements de notre collègue de Courson lors de l’examen en commission spéciale.;M. Michel Castellani;-
2250;2250;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Marie-Noëlle Battistel, pour soutenir l’amendement no 12.;M. le président;-
2251;2251;CRSANR5L15S2019O1N178;342415;2019-03-14;Nous demandons la suppression de cet article, en cohérence avec notre demande de suppression de l’article 44 qui autorise la privatisation d’ADP.;Mme Marie-Noëlle Battistel;z93
2252;2252;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2253;2253;CRSANR5L15S2019O1N178;721852;2019-03-14;Cet article renforce le rôle régulateur de l’État, puisqu’il précise les modalités de définition des contrats de régulation économique, conclus pour une durée de cinq ans.;Mme Marie Lebec;z66
2254;2254;CRSANR5L15S2019O1N178;721852;2019-03-14;Il prévoit également qu’en l’absence de contrat pluriannuel, l’État pourra fixer le tarif des redevances, ce qui répond en partie aux interrogations soulevées par Mme Fiat : en cas de désaccord entre ADP et l’État sur le montant des redevances, ce dernier garde la main.;Mme Marie Lebec;z93
2255;2255;CRSANR5L15S2019O1N178;721852;2019-03-14;Enfin, le texte adopté au Sénat fait de l’ASI une véritable autorité administrative indépendante à même de porter un regard parfaitement impartial sur l’évolution de ces tarifs de redevance.;Mme Marie Lebec;-
2257;2257;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à M. Michel Castellani, pour soutenir l’amendement no 1182.;M. le président;-
2258;2258;CRSANR5L15S2019O1N178;719138;2019-03-14;Nous souhaitons que l’adoption des contrats de régulation économique soit obligatoire, après avis conforme de l’autorité de supervision indépendante des redevances aéroportuaires.;M. Michel Castellani;z93
2259;2259;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2260;2260;CRSANR5L15S2019O1N178;721852;2019-03-14;Il est déjà prévu un avis conforme de l’ASI.;Mme Marie Lebec;-
2261;2261;CRSANR5L15S2019O1N178;721852;2019-03-14;Par ailleurs, vous voulez rendre obligatoire l’adoption des contrats de régulation économique, mais nous devons prévoir l’hypothèse qu’un tel contrat ne puisse être conclu.;Mme Marie Lebec;-
2262;2262;CRSANR5L15S2019O1N178;721852;2019-03-14;Dans cette situation, ce sera à l’État de reprendre la main en attendant la conclusion d’un nouveau CRE.;Mme Marie Lebec;-
2264;2264;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à M. Stéphane Peu, pour soutenir l’amendement no 363.;M. le président;-
2265;2265;CRSANR5L15S2019O1N178;721270;2019-03-14;Monsieur le ministre, nous prenons vos paroles très au sérieux, et il nous semble que cet amendement devrait vous satisfaire puisqu’il sécurise un peu plus la position de l’État dans ses relations avec ADP.;M. Stéphane Peu;-
2266;2266;CRSANR5L15S2019O1N178;721270;2019-03-14;Il lui offre en effet la possibilité d’imposer à ADP la réalisation d’investissements nécessaires au respect des obligations de service public.;M. Stéphane Peu;z93
2267;2267;CRSANR5L15S2019O1N178;721270;2019-03-14;C’est essentiel si nous ne voulons pas voir, demain, la société ADP s’affaiblir, voire s’effondrer faute d’investissements de la part de l’opérateur, comme ce fut le cas à Toulouse.Il faut donc donner à l’État plus de pouvoir pour imposer les investissements nécessaires aux missions de service public concédées.;M. Stéphane Peu;z93
2268;2268;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2269;2269;CRSANR5L15S2019O1N178;721852;2019-03-14;Je suggère à M. Peu de retirer son amendement, car cette possibilité est déjà prévue par le cahier des charges.;Mme Marie Lebec;z24
2270;2270;CRSANR5L15S2019O1N178;721852;2019-03-14;L’État pourra imposer des investissements, il n’est pas nécessaire de le mentionner à nouveau dans le CRE.;Mme Marie Lebec;-
2272;2272;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à M. Michel Castellani, pour soutenir l’amendement no 1180.;M. le président;-
2273;2273;CRSANR5L15S2019O1N178;719138;2019-03-14;Cet amendement tend à préciser que les objectifs du contrat de régulation économique concernent en particulier les plafonds tarifaires et la qualité des services publics.;M. Michel Castellani;z80
2274;2274;CRSANR5L15S2019O1N178;719138;2019-03-14;Il pourrait être utile de reproduire le mode de régulation efficace mis en œuvre par l’Autorité de régulation des activités ferroviaires et routières.;M. Michel Castellani;z93
2275;2275;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2276;2276;CRSANR5L15S2019O1N178;721852;2019-03-14;Le CRE détermine les plafonds tarifaires au regard des investissements à financer et des coûts opérationnels, qui dépendent de la qualité de service attendue.;Mme Marie Lebec;z93
2277;2277;CRSANR5L15S2019O1N178;721852;2019-03-14;De fait, les objectifs de qualité seront définis car les plafonds tarifaires doivent être en corrélation avec les investissements fournis.;Mme Marie Lebec;-
2279;2279;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à M. Michel Castellani, pour soutenir l’amendement no 1181.;M. le président;-
2280;2280;CRSANR5L15S2019O1N178;719138;2019-03-14;Cet amendement découle de la même approche que le précédent, concernant cette fois les redevances aéroportuaires.;M. Michel Castellani;z93
2281;2281;CRSANR5L15S2019O1N178;719138;2019-03-14;Nous pensons que le contrat de régulation devrait favoriser la modération du niveau des redevances, mais aussi assigner à ADP des objectifs ambitieux en termes d’investissements – ce qui est certes un peu contradictoire;M. Michel Castellani;z93
2282;2282;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2283;2283;CRSANR5L15S2019O1N178;721852;2019-03-14;Il est déjà prévu que l’ASI donne un avis conforme sur le contrat de régulation économique.;Mme Marie Lebec;-
2284;2284;CRSANR5L15S2019O1N178;721852;2019-03-14;De ce fait, elle portera un regard sur les objectifs de service public fixés dans le CRE.;Mme Marie Lebec;z34
2285;2285;CRSANR5L15S2019O1N178;721852;2019-03-14;Je propose donc le retrait de cet amendement.;Mme Marie Lebec;-
2287;2287;CRSANR5L15S2019O1N178;267585;2019-03-14;Je suis saisi de deux amendements identiques, nos 98 et 877.La parole est à M. Ian Boucard, pour soutenir l’amendement no 98.;M. le président;-
2288;2288;CRSANR5L15S2019O1N178;721816;2019-03-14;L’objet de cet amendement est d’avancer la prise d’effet du prochain CRE au 1er avril 2020 pour tenir compte, avant la privatisation, de l’environnement concurrentiel dans lequel évoluent les compagnies aériennes, particulièrement le groupe Air France dont les aéroports parisiens sont la base d’exploitation.;M. Ian Boucard;z93
2289;2289;CRSANR5L15S2019O1N178;721816;2019-03-14;La finalité est de garantir une modération des plafonds tarifaires du CRE.;M. Ian Boucard;z57
2290;2290;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Véronique Louwagie, pour soutenir l’amendement no 877.;M. le président;-
2291;2291;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2292;2292;CRSANR5L15S2019O1N178;721852;2019-03-14;Avis défavorable, nous en avons débattu en commission, la loi PACTE ne remet pas en cause le CRE actuellement en vigueur.;Mme Marie Lebec;-
2293;2293;CRSANR5L15S2019O1N178;331481;2019-03-14;Je prends une nouvelle fois la parole pour indiquer que nous renforçons les garanties pour les compagnies aériennes et nos compatriotes avec ce projet de privatisation, puisque le coût moyen pondéré du capital fera désormais l’objet d’un avis conforme de l’autorité de supervision indépendante des redevances aéroportuaires, suite à une proposition de M. de Courson.Cela ne justifie pas d’avancer la négociation du contrat de régulation, mais je tiens à rassurer M. Boucard : les règles qui définiront les tarifs aéroportuaires après la privatisation seront plus strictes que les règles actuelles, puisque le coût moyen pondéré du capital, qui traduit la rentabilité de l’entreprise et des investissements qu’elle engage, sera désormais contrôlé de manière stricte.;M. Bruno Le Maire;z93
2295;2295;CRSANR5L15S2019O1N178;267585;2019-03-14;Sur les amendements identiques nos 13, 103, 149, 364, 427, 620, 704, 882, je suis saisi par le groupe La France insoumise d’une demande de scrutin public.Le scrutin est annoncé dans l’enceinte de l’Assemblée nationale.La parole est à M. Michel Castellani.;M. le président;-
2296;2296;CRSANR5L15S2019O1N178;719138;2019-03-14;Cet article constitue le cœur du dispositif de privatisation, puisqu’il définit les modalités de transfert vers le secteur privé de la majorité du capital d’ADP.;M. Michel Castellani;z86
2297;2297;CRSANR5L15S2019O1N178;719138;2019-03-14;La première partie de cet article autorise les collectivités d’Île-de-France et d’Oise à détenir des parts de capital d’ADP.Vous avez rejeté, monsieur le ministre, la proposition d’autoriser la cession d’actions au gré à gré à un regroupement de départements franciliens.;M. Michel Castellani;z86
2298;2298;CRSANR5L15S2019O1N178;719138;2019-03-14;Nous comprenons que si les collectivités locales détiennent une minorité de blocage, cela pourrait affecter le rendement de l’opération, mais n’oublions pas que les collectivités défendent l’intérêt général.;M. Michel Castellani;z67
2299;2299;CRSANR5L15S2019O1N178;719138;2019-03-14;Il conviendrait peut-être de reconsidérer les choses.;M. Michel Castellani;-
2300;2300;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Marie-Noëlle Battistel, pour soutenir l’amendement no 13.;M. le président;-
